energy_center_MeV,annihil,compt,conv,primary,other,total
9.952500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.957500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
9.962500,0.000000,0.000000,0.000000,37.000000,0.000000,37.000000
9.967500,0.000000,0.000000,0.000000,30.000000,0.000000,30.000000
9.972500,0.000000,0.000000,0.000000,27.000000,0.000000,27.000000
9.977500,0.000000,0.000000,0.000000,26.000000,0.000000,26.000000
9.982500,0.000000,0.000000,0.000000,28.000000,0.000000,28.000000
9.987500,0.000000,0.000000,0.000000,22.000000,0.000000,22.000000
9.992500,0.000000,0.000000,0.000000,29.000000,0.000000,29.000000
9.997500,0.000000,0.000000,0.000000,33.000000,0.000000,33.000000
